filename,a,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
bknf78dr9a.h5,-0.7123502850086867,95982879.39882486,28260525825.098057,0.49945938798439615,5820603074.72649,-1.153774010161003,-0.782826987116849,0.06425744142333334,1.0,1.70182,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,46.7728,46.7728,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,51,38,0.000107546,1.80084e-06,230000000000.0,0.108359,0.112834,8.41629e+39,0.108359,-2.40488e-05,-3.58688e-05,0.00368086,0.0398535,3.39692
9lat1lcye7.h5,-0.7360068160219223,75965228.14761372,341811252816.33325,0.13083973564464121,5611547398.189759,-1.0182201548529353,-0.8469673289406069,0.699185056003777,-1.0,1.67697,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.5153,48.5153,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,58,0.000862605,0.000407753,230000000000.0,24.535,24.6779,1.90565e+42,24.535,0.0524718,0.0189399,0.0564563,0.227371,0.230105
j4lq9xj00b.h5,-0.9681911209716175,44346873.11290668,443849341173.1681,0.5793592170309909,6512328298.110395,-1.05781962366514,-0.8338848682787255,0.8208077422070772,1.0,1.25021,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.8047,41.8047,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,60,0.000982653,0.000588213,230000000000.0,35.3935,35.2045,2.74904e+42,35.3935,-0.0179458,-0.000178215,0.00459468,0.0507063,0.0129817
hld74l85cm.h5,0.3293848105820101,31021032.49767053,144024478651.0619,0.23428422802305918,6943027710.815416,-1.1943664246234313,-0.6437662633320386,0.7198267350021105,1.0,1.9442,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.2114,39.2114,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,55,0.00057743,0.000198518,230000000000.0,11.9451,12.13,9.27784e+41,11.9451,-0.0023055,-0.00193764,0.0585585,0.0252121,0.490231
cdq5obgd5i.h5,0.33183547056465,54669845.02902635,753187058012.1632,0.25459233236596446,7927912329.158842,-1.1966928418575105,-0.7111117046580975,0.7026210868453001,-1.0,1.94334,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.3402,34.3402,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,57,0.00263636,0.0015981,230000000000.0,96.1598,95.1687,7.46881e+42,96.1598,-0.175359,0.257428,0.217135,0.323919,0.225807
27cvah7xyq.h5,0.08723949016908827,6693106.146007394,236567189166.0749,0.42392322676825867,7408800389.593697,-1.0873417114258488,-0.9069249712376505,0.48938166930156934,1.0,1.99619,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.7463,36.7463,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,61,0.000535198,9.00549e-05,230000000000.0,5.41871,5.56129,4.20875e+41,5.41871,0.00774042,0.00646954,0.0106462,0.186171,0.196471
tyczedt2gb.h5,-0.838196766540022,72234752.98458073,199041046197.522,0.34204428889671834,7410994061.53857,-1.1699749453242985,-0.8104259568084029,0.6875709584420778,-1.0,1.54537,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.7354,36.7354,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,59,0.000482391,0.000279326,230000000000.0,16.8074,16.8474,1.30544e+42,16.8074,-0.00535013,0.00934421,0.0857221,0.0640639,0.510027
emagzqcx1t.h5,0.2849071429539003,38297266.17398861,657437198295.3729,0.2942584127310014,5629805840.977979,-1.1220703706722053,-0.6516235586743714,0.3031652375350721,-1.0,1.95856,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.358,48.358,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,61,0.00201314,0.0013146,230000000000.0,79.1011,77.858,6.14384e+42,79.1011,-0.337463,0.14455,0.0761627,0.464113,0.0962853
brf5v88eq7.h5,-0.008873613118433488,66220843.81827461,902262298877.7747,0.32856316557535825,6736829658.383523,-1.1675683240741117,-0.8396103927595135,0.602695414654911,-1.0,1.99996,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.4116,40.4116,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,60,0.00220048,0.00119164,230000000000.0,71.7026,70.7513,5.56919e+42,71.7026,-0.220144,0.233265,0.113784,0.447324,0.158688
u1b57gaoq0.h5,-0.6383798970797292,92662336.81124352,549391543616.4437,0.16159121682871577,7058495301.658466,-1.1438837778106559,-0.6789193331552451,0.5890108449041161,-1.0,1.76972,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.57,38.57,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,63,0.00176455,0.00120875,230000000000.0,72.7322,72.1817,5.64917e+42,72.7322,-0.0675478,0.111234,0.0786897,0.178926,0.108191
2c6ivqczni.h5,0.6365737911028793,42282507.25293685,142588054464.64673,0.45234463613941833,5677679901.144769,-1.1327871719215843,-0.6146372467450626,0.5068705199863993,1.0,1.77122,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,47.9502,47.9502,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,56,0.000518216,0.000206971,230000000000.0,12.4537,12.5131,9.67289e+41,12.4537,-0.00213531,0.022265,0.0597237,0.179603,0.479566
lcletircq7.h5,0.1613177812145976,81052841.12036446,924178339952.9569,0.2615918912894165,6918668344.363514,-1.108034710473306,-0.9114562800694527,0.3675174726622419,-1.0,1.9869,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.3495,39.3495,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,63,0.00186164,0.00100456,230000000000.0,60.4458,59.6704,4.69487e+42,60.4458,-0.181025,0.107927,0.0496464,0.348669,0.0821337
dga4bbhb9m.h5,-0.40627906910790756,25774851.889144883,776663304869.8992,0.46045712929318783,5617392620.421867,-1.0449487146922665,-0.6631986972451948,0.8314483990959816,-1.0,1.91375,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.4649,48.4649,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,57,0.00267975,0.00154501,230000000000.0,92.965,91.6004,7.22066e+42,92.965,-0.430181,0.509197,0.286409,0.717029,0.308083
a44qkx617s.h5,0.6177137113804738,34309042.3558793,995321755561.0969,0.28752513574288396,7911184611.740533,-1.0002594363073032,-0.93145923643368,0.5048342636270697,-1.0,1.7864,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.4128,34.4128,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,58,0.00226243,0.00115758,230000000000.0,69.653,68.6895,5.41e+42,69.653,-0.205083,0.213412,0.117499,0.424934,0.168692
i46d2tjdg1.h5,-0.0014802627607536367,12351318.523457598,392660668065.54034,0.2963681922824225,6335476037.85278,-1.0869258550672387,-0.8138282334477512,0.16232643766216248,1.0,,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.9717,42.9717,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,65,0.000876981,0.000334707,230000000000.0,20.1397,20.4438,1.56427e+42,20.1397,0.326414,0.0522793,-0.00678634,1.6414,-0.0336962
o1q86ummgw.h5,-0.895604812004732,47936395.69474894,985104657608.0685,0.16892008952153917,7750370443.034665,-1.0720955076085334,-0.6830341530338403,0.5647102295823405,1.0,1.44485,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.1269,35.1269,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,65,0.00308541,0.00219319,230000000000.0,131.967,130.722,1.025e+43,131.967,-0.160044,0.0845604,0.105449,0.137163,0.0799056
p8mb76phm7.h5,-0.23094371532717184,53926370.33888674,29220221129.953594,0.5106211331057915,5496907725.489071,-1.0753071155810863,-0.609735708169373,0.5944018290964737,-1.0,1.97297,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.5271,49.5271,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,41,0.000120293,3.60425e-06,230000000000.0,0.216872,0.222844,1.68446e+40,0.216872,0.000477508,-0.000203611,-0.000727711,0.23936,-0.335548
purfkxwv4d.h5,-0.20042392649661323,21440336.892651998,171604330629.15533,0.5367012385696235,6262647173.2535095,-1.1928598138066124,-0.911659360711241,0.8138929363048785,1.0,1.97971,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.4714,43.4714,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,57,0.000393241,5.78937e-05,230000000000.0,3.48354,3.50132,2.70569e+41,3.48354,0.00153612,-0.000141532,0.021536,0.0442833,0.618224
a5trv6jcl0.h5,-0.5800057526872187,36198404.52657961,120764710696.6783,0.4988870564776745,6286245213.756068,-1.179669353653116,-0.6824978874952048,0.6757687831095706,-1.0,1.81461,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.3082,43.3082,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,60,0.000379967,0.000106138,230000000000.0,6.38644,6.4324,4.96039e+41,6.38644,-0.000660727,0.000232162,0.0628863,0.0109659,0.984685
a0e92kix69.h5,0.36201559135578343,14763332.999942426,925355363069.8055,0.24834074026363387,6252387941.030789,-1.136509705454123,-0.790786943957496,0.2674828918523168,1.0,1.93217,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.5427,43.5427,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,61,0.00229015,0.00134271,230000000000.0,80.7924,81.6526,6.27521e+42,80.7924,0.484207,0.0485258,0.29241,0.602325,0.361927
l0j6xnlq7d.h5,-0.3176920559346973,48264292.35263198,447670695686.24286,0.389088160266849,5399600295.726195,-1.023985952866235,-0.7689928989539249,0.39481008966581677,1.0,1.94819,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.4197,50.4197,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,62,0.00107206,0.000628098,230000000000.0,37.7934,37.4443,2.93544e+42,37.7934,-0.0808078,0.0205627,0.0163651,0.220628,0.0433014
nba5enelil.h5,-0.21541098536300995,48171281.27283994,127255290608.49133,0.43265034778701594,7010104736.494619,-1.0109345472888904,-0.7704457856959895,0.01258546655445203,-1.0,1.97652,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.8362,38.8362,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,49,67,0.000274793,0.000114998,230000000000.0,6.91957,6.94235,5.37448e+41,6.91957,0.012374,-0.000992248,0.000546503,0.1794,0.00789793
xpu68d4j07.h5,-0.5769897326164197,23080154.290434327,311087891692.5846,0.4779954027860681,7386495159.385881,-1.1625709899273227,-0.8583069643366936,0.38261167324282774,1.0,1.81675,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.8573,36.8573,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,63,0.000632677,0.000316677,230000000000.0,19.0548,19.1215,1.48e+42,19.0548,-0.00807944,0.0585419,0.0513051,0.310141,0.26925
7x4mceexr6.h5,-0.7878715941520322,47124448.519223765,691672355574.1462,0.2272490388824139,6657342465.727376,-1.0729210916987304,-0.6794125396087592,0.9854531137123942,-1.0,1.61584,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.8941,40.8941,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,56,0.002361,0.00152073,230000000000.0,91.504,90.9966,7.10719e+42,91.504,-0.0414957,0.236224,0.171107,0.262109,0.186993
14o99cuykq.h5,0.756265139661547,97364080.99662489,320692731955.41974,0.23209362938436087,5941683267.248997,-1.0728050072570152,-0.8101847415084913,0.5732640338770233,1.0,1.65427,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.8197,45.8197,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,56,0.000930475,0.000459826,230000000000.0,27.6683,27.5702,2.14902e+42,27.6683,-5.35923e-05,0.023896,0.0544222,0.0863661,0.196695
a6qo84pu25.h5,0.5866301036103354,94133748.02181251,253170277516.73358,0.43009342996448174,6467213214.063412,-1.1346542375725222,-0.7843767374296826,0.9947652536575902,1.0,1.80986,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.0964,42.0964,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,54,0.000992327,0.00041073,230000000000.0,24.7141,24.7411,1.91957e+42,24.7141,0.00249123,0.00607651,0.141975,0.0265733,0.574467
g2qeg3slb0.h5,-0.30618944151460203,61959257.29346704,338561159539.2096,0.1775274005607402,7419463001.115833,-1.1300651757652886,-0.77083280364564,0.5748555581207884,-1.0,1.95197,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.6935,36.6935,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,62,0.000942174,0.000612618,230000000000.0,36.8619,36.698,2.8631e+42,36.8619,0.0153735,0.0285619,0.0557408,0.0879945,0.151215
n35invpg2r.h5,-0.2315466229794334,2614497.2394601637,251997637868.23013,0.4829706736258462,5938976546.731478,-1.1085937205807024,-0.9999672088613004,0.6618734385152562,1.0,1.97282,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.8406,45.8406,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,39,0.000578359,1.77501e-05,230000000000.0,1.06805,1.08669,8.29561e+40,1.06805,-0.00787695,-0.00676975,-0.133324,0.972459,-12.4829
5j6plbem43.h5,-0.7980935365106028,8068971.12118365,668210639698.3717,0.29880132337885745,6747564752.498967,-1.1007337214860804,-0.6435182237293929,0.7945318289518996,-1.0,1.60253,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.3473,40.3473,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,59,0.00236639,0.00153362,230000000000.0,92.2799,96.24,7.16745e+42,92.2799,0.257686,-0.252753,-0.97802,0.391149,-1.05984
h2ndz7t9ue.h5,-0.2839403435079264,14393320.0835014,408221734650.31366,0.46182517042888993,6029047812.120176,-1.098620332243991,-0.8324041118049668,0.7058966511213883,1.0,1.95884,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.1557,45.1557,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,59,0.00100463,0.000363837,230000000000.0,21.8925,22.1665,1.70041e+42,21.8925,0.014981,0.124759,0.199022,0.573965,0.909086
2j7o7edgaz.h5,0.6174965185215271,2989549.6407977273,557600659188.2865,0.1348145624572051,7719682971.575819,-1.1642373734068858,-0.8792229915873877,0.16486852156795173,1.0,1.78657,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.2665,35.2665,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,56,0.0013805,0.000194836,230000000000.0,11.7235,14.0893,9.10576e+41,11.7235,0.774102,-0.392192,-0.551628,7.40206,-4.7053
rwzwlvc0wi.h5,-0.4369543400110887,87209293.29262732,584225245985.5767,0.39811390403429736,5524175396.928941,-1.1982159439440403,-0.9286099414244265,0.7106695615105697,1.0,1.89948,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.2827,49.2827,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,58,0.00115466,0.000539508,230000000000.0,32.4629,32.3897,2.52142e+42,32.4629,-0.0241399,0.0477541,0.169866,0.164831,0.523263
v7rjldtywk.h5,-0.7025980024940217,22894847.034735862,385600327666.2924,0.3618404049077443,6850912871.75335,-1.052847868969872,-0.8043910828855795,0.843048803838812,-1.0,1.71159,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.7387,39.7387,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,55,0.000999155,0.000572586,230000000000.0,34.4532,34.7655,2.676e+42,34.4532,0.028148,0.0999787,0.353049,0.301469,1.02472
4egpp41dys.h5,0.46224414738296726,49206822.667146094,57477953543.30621,0.3045292880099343,7691725340.501352,-1.0306502781591453,-0.967748748201592,0.3977931495894317,1.0,1.88675,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.3947,35.3947,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,56,35,0.00012706,9.87683e-06,230000000000.0,0.594301,0.604048,4.61598e+40,0.594301,-0.000205382,-0.000711113,0.00660991,0.124546,1.11222
90buahnl39.h5,-0.9874760942509968,18232763.25726198,371589099506.39294,0.3464676480616391,6485496645.386826,-1.0513000115102922,-0.8003298908968992,0.6692480330114499,-1.0,1.15777,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.9777,41.9777,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,61,0.000919088,0.000470235,230000000000.0,28.2946,28.6018,2.19766e+42,28.2946,0.0666608,0.133837,0.197718,0.528436,0.698785
yt4rk7azj6.h5,0.6228645862615072,96943620.26329021,733530902404.2349,0.2887229930766655,5927645298.7629595,-1.1871169013384086,-0.8480417527827054,0.1713765862827089,1.0,1.78233,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.9282,45.9282,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,60,0.00150951,0.000834417,230000000000.0,50.2079,49.5157,3.89969e+42,50.2079,-0.180317,0.0369355,0.00943627,0.366597,0.0187944
69bpz2m4yb.h5,0.24937869441821015,19046255.672874764,92556741531.49245,0.47582949261993457,6709507709.724236,-1.0522865953630869,-0.7866915899643818,0.837293603630537,-1.0,1.96841,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.5762,40.5762,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,53,0.000301418,3.48082e-05,230000000000.0,2.09445,2.10427,1.62678e+41,2.09445,-0.000296487,0.00157478,-0.00466824,0.0765091,-0.222886
zcp87c27rt.h5,0.36568746921425865,23441756.704644665,464245778620.29456,0.44185859855226706,7964741662.045061,-1.0206754644639298,-0.8153570804067498,0.5609680790083432,1.0,1.93074,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.1814,34.1814,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,60,0.00122065,0.000726212,230000000000.0,43.697,43.2167,3.39398e+42,43.697,-0.0952007,0.0620129,-0.011906,0.26001,-0.0272467
pz9cr1dabr.h5,-0.8505384740138748,89046511.57091297,265441138669.7404,0.2826232976532248,7083736579.154537,-1.0790207980798194,-0.9430404698115555,0.6413602052314367,-1.0,1.52591,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.4326,38.4326,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,61,0.000515801,0.000265893,230000000000.0,15.9991,16.0106,1.24266e+42,15.9991,-0.00269565,0.0055801,0.0545619,0.0387341,0.341031
z11uvcnp7s.h5,0.1517744191592285,67037026.36232206,48358072848.65585,0.4591855461846339,7734497891.827002,-1.1270810298360567,-0.8830870627910674,0.6664979568693404,1.0,1.98842,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.1989,35.1989,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,34,59,0.000127527,1.20944e-05,230000000000.0,0.727734,0.736189,5.65236e+40,0.727734,0.000719904,-0.000347845,-0.000389181,0.109866,-0.0534785
mlkenyp11y.h5,0.329293699600854,82081109.31661874,827116522302.3846,0.4618049012187392,5082760965.579629,-1.043280150361666,-0.7075599366005833,0.04560169751678711,-1.0,1.94423,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.5626,53.5626,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,48,59,0.00188552,0.00111055,230000000000.0,66.8231,65.5379,5.1902e+42,66.8231,-0.374092,0.0140162,0.00330586,0.560216,0.00494718
x4rmpknesb.h5,-0.6916400201084487,2984035.1347090905,537524509997.86707,0.20266677591554297,6115261267.056934,-1.1123235788274703,-0.9002183977508059,0.4519656646571766,-1.0,1.72224,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.5191,44.5191,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,52,0.00126703,0.000136574,230000000000.0,8.21782,9.45128,6.38284e+41,8.21782,-0.111934,-0.340692,-0.851158,4.3638,-10.3575
awntrq3bf2.h5,-0.4175646365823704,49222980.060410455,452892589608.3646,0.46072878501170267,7692280603.488109,-1.1527865369226264,-0.8191110016675325,0.2955140324483474,-1.0,1.90865,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.3921,35.3921,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,48,64,0.00094024,0.00062789,230000000000.0,37.7809,37.2947,2.93447e+42,37.7809,-0.112114,0.00546566,-0.0376335,0.2971,-0.0996097
gsgzci5nzg.h5,-0.5248471943792543,88548849.67690328,943780715725.3987,0.30942587911476616,6179996226.820879,-1.0590311949662699,-0.9883743377401001,0.19490658690000706,-1.0,1.8512,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.0528,44.0528,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,51,61,0.00147309,0.000733023,230000000000.0,44.1069,43.4927,3.42582e+42,44.1069,-0.147609,0.029985,0.0108932,0.341497,0.0246973
eg1pvdtjey.h5,0.20828179293101412,14172772.831041666,324567804817.72,0.4013389826220938,5377834795.901037,-1.0843933826079266,-0.7007491812199798,0.47980475581084825,-1.0,1.97807,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.6237,50.6237,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,59,0.000997927,0.000358926,230000000000.0,21.597,21.917,1.67746e+42,21.597,0.197911,0.156536,0.0509433,1.16837,0.235881
ennerahrt0.h5,0.06188032671374044,19486322.668741427,796131898649.886,0.2471758530355251,5050822816.206688,-1.0860466198489955,-0.8252635652153721,0.20508121648035083,-1.0,1.99808,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.9013,53.9013,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,61,0.0017672,0.000847056,230000000000.0,50.9684,51.6745,3.95875e+42,50.9684,0.639831,0.0671111,0.109236,1.26223,0.214321
xkx0f8sav2.h5,0.3452640217806746,93573184.57597584,382394216898.7434,0.3669809848284843,5282771529.762875,-1.1380034965890562,-0.6074523079563345,0.6331477430825941,-1.0,1.93851,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,51.5347,51.5347,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,56,0.00147854,0.000865702,230000000000.0,52.0903,51.6142,4.0459e+42,52.0903,-0.114224,0.0726886,-0.00876364,0.259916,-0.0168239
