filename,a,thetacam,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,rotcam,xoff,yoff,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
yqjbx3tg10.h5,0.414074906814341,42.39039368008451,134272.3636462064,926850161400.5607,0.7223676304538477,7804098559.552934,-1.0467397493287738,-1.0773854817923438,0.1443071682553615,-1.0,339.3768489600155,-18.302419829616177,-5.761064706130959,1.91024,300.0,"0.000000e+00,6.907755e+00,2.355022e-01,0.000000e+00",5.18394e+25,16800.0,34.885,34.885,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,222,193,0.000769702,9.71185e-06,230000000000.0,0.584374,0.594159,4.53888e+40,0.584374,0.0325224,0.0182202,-0.00093959,6.37922,-0.160786
dwytz5wjaw.h5,0.074456638434794,122.28114313462865,231715.19778483338,701801313012.3007,0.17999387865465066,8815378216.47136,-1.1625071119257377,-0.8835149420902788,0.18311534261852325,-1.0,281.3281087036152,-30.457890642990336,-27.952274060741296,1.99722,300.0,"0.000000e+00,6.907755e+00,6.793397e-01,0.000000e+00",5.18394e+25,16800.0,30.8831,30.8831,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,240,209,0.00058449,1.12199e-05,230000000000.0,0.675116,0.68434,5.24367e+40,0.675116,-0.086386,0.0638333,-0.000934784,15.9101,-0.138463
rpbrdhe0zq.h5,0.4372139749362567,32.884299836027395,237105.12185666754,296045488023.4786,0.7416726522591911,7548937371.69818,-0.913117626987667,-0.6558558576646891,0.09150083557573707,1.0,292.8634008519618,30.36642688689701,-3.233089431918188,1.89936,300.0,"0.000000e+00,6.907755e+00,1.826906e-01,0.000000e+00",5.18394e+25,16800.0,36.0642,36.0642,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,99,134,0.00061275,1.0062e-05,230000000000.0,0.605445,0.633675,4.70254e+40,0.605445,-0.0474034,0.112156,0.00237522,20.1113,0.392309
1sk8fhhtdo.h5,-0.5838606444298164,5.208415786969207,546677.7425617173,582590275985.1902,0.7219826506789779,4631449015.680179,-1.303304104700263,-1.0033745918053731,0.52787204198145,-1.0,296.6841686298264,20.29226597464541,-3.4397726087175897,1.81185,300.0,"0.000000e+00,6.907755e+00,2.893564e-02,0.000000e+00",5.18394e+25,16800.0,58.7821,58.7821,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,141,190,0.000901242,9.09458e-06,230000000000.0,0.547232,0.604597,4.25039e+40,0.547232,0.000372064,0.000167812,-0.0185405,0.0745858,-3.38806
g0amrd2s8y.h5,-0.27533083346649667,118.41517322700787,839142.4126593568,228365481468.9802,0.5626340874683147,6852578782.876861,-1.0087656423472031,-0.8788381575633912,0.4335666482140471,-1.0,254.54112178250693,15.358076557105704,15.93114598876521,1.96135,300.0,"0.000000e+00,6.907755e+00,6.578621e-01,0.000000e+00",5.18394e+25,16800.0,39.729,39.729,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,116,172,0.000812808,9.52463e-06,230000000000.0,0.573109,0.608324,4.45138e+40,0.573109,-0.000818399,-0.00432526,0.00615969,0.768093,1.07479
6hp9soyd1u.h5,-0.9557135561850836,122.49770336154901,74209.04115095316,524338262756.73114,0.7344654531467626,8811219777.875916,-0.9767803356306706,-0.5977924105848802,0.3823375243752182,1.0,75.71253398178459,30.77228404516299,-25.72530394784878,1.2943,300.0,"0.000000e+00,6.907755e+00,6.805428e-01,0.000000e+00",5.18394e+25,16800.0,30.8977,30.8977,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,102,248,0.00054963,1.23861e-05,230000000000.0,0.745288,0.74852,5.78871e+40,0.745288,-0.144205,-0.0674448,-3.1731e-05,21.3605,-0.00425755
bijgv4fsj3.h5,-0.06895194008673244,102.80848421420674,2715643.228156145,262046002806.6183,0.11621642558244223,7158512262.3855715,-1.2327393392771502,-1.0384174434515157,0.17975874475163578,-1.0,202.12655901889875,30.377928653875777,18.077652737061406,1.99762,300.0,"0.000000e+00,6.907755e+00,5.711582e-01,0.000000e+00",5.18394e+25,16800.0,38.0311,38.0311,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,86,149,0.000621125,9.33234e-06,230000000000.0,0.561539,0.596291,4.36151e+40,0.561539,0.00862698,-0.00141975,0.00957057,1.55698,1.70435
szjen9a326.h5,0.8369728092994047,139.64272353490855,118464.19560443761,586849855810.9362,0.3823400864721308,7979744819.37987,-1.3339707208767988,-0.5912413779314931,0.38130394499874765,1.0,347.02133117694837,-25.051125424668093,11.617033716875582,1.54724,300.0,"0.000000e+00,6.907755e+00,7.757929e-01,0.000000e+00",5.18394e+25,16800.0,34.1171,34.1171,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,151,138,0.00121921,9.91908e-06,230000000000.0,0.596843,0.605285,4.63573e+40,0.596843,-0.00539217,0.0261575,0.00349961,4.47479,0.586353
vxupkcjydm.h5,-0.4137316999173536,161.50280246970598,684855.388783705,414523287317.03186,0.19111043971216385,9496205431.386776,-1.0288718885148345,-1.1160607951979857,0.6118437198530547,1.0,259.4771078176371,-2.942173493065056,-6.893313819529396,1.9104,300.0,"0.000000e+00,6.907755e+00,8.972378e-01,0.000000e+00",5.18394e+25,16800.0,28.6689,28.6689,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,173,107,0.000559196,9.60649e-06,230000000000.0,0.578034,0.608337,4.48964e+40,0.578034,0.0293922,0.00936304,-0.0975102,5.33662,-16.8693
y9cxisn02q.h5,-0.4090649515961181,6.618091710820531,55367.71166198819,552905010058.7769,0.6457300805658511,8356866637.71839,-0.8236676596878709,-0.601038651468515,0.2249896417409193,1.0,273.6140531173791,-13.255181706284596,3.735904087872264,1.91251,300.0,"0.000000e+00,6.907755e+00,3.676718e-02,0.000000e+00",5.18394e+25,16800.0,32.5775,32.5775,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,129,180,0.000340189,9.98045e-06,230000000000.0,0.600536,0.602682,4.66441e+40,0.600536,-0.0020995,0.000141062,-0.000852904,0.350393,-0.142024
uwu1unj7ur.h5,0.1528836911892293,110.00066766184848,574027.680446885,249545742875.80432,0.2749262929506392,4543173106.934915,-1.116627863064673,-0.5471421705749933,0.9689648761971437,-1.0,127.95714252846773,-0.4022826237291497,18.703999593610575,1.98824,300.0,"0.000000e+00,6.907755e+00,6.111148e-01,0.000000e+00",5.18394e+25,16800.0,59.9242,59.9242,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,139,120,0.00202425,8.80935e-06,230000000000.0,0.530069,0.598098,4.11709e+40,0.530069,0.0412677,0.0862923,0.016849,18.0453,3.17864
88ugfkt7gk.h5,0.025321759483528217,150.6998747076877,309599.7704975493,548634528719.25385,0.4488891716457567,7383928734.225567,-1.229763091262269,-0.9178289018944881,0.5482877911689658,1.0,244.77091333454882,-31.409771054177945,4.216023276943929,1.99968,300.0,"0.000000e+00,6.907755e+00,8.372215e-01,0.000000e+00",5.18394e+25,16800.0,36.8701,36.8701,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,184,111,0.00090774,9.84942e-06,230000000000.0,0.592652,0.620546,4.60317e+40,0.592652,0.00649266,0.00594694,0.0052121,1.48563,0.879454
1aqx1vphpe.h5,-0.7394347212156467,79.16348567433651,141820.1182798011,354599710968.71954,0.6161015665039862,9338101320.018318,-0.8992216959987742,-0.7659577793471546,0.1756077423925141,-1.0,238.58169940108994,-27.779168511005473,-3.355914284224127,1.67323,300.0,"0.000000e+00,6.907755e+00,4.397971e-01,0.000000e+00",5.18394e+25,16800.0,29.1543,29.1543,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,182,202,0.000895832,9.60434e-06,230000000000.0,0.577905,0.602104,4.48863e+40,0.577905,-0.0406053,-0.0653413,0.00474245,13.3119,0.820629
la1gh599mo.h5,-0.7072723887056924,89.98041672227414,4253506.822508346,109175786070.59364,0.4378606143146273,9152742028.593826,-0.861147397932536,-0.9798930533064878,0.14231692151561626,1.0,154.66786491547015,20.293377667595635,-18.090898662118775,1.70694,300.0,"0.000000e+00,6.907755e+00,4.998912e-01,0.000000e+00",5.18394e+25,16800.0,29.7448,29.7448,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,126,130,0.000258745,9.83609e-06,230000000000.0,0.59185,0.599497,4.59694e+40,0.59185,0.000213427,0.000137651,0.00630047,0.0429106,1.06454
4xwnulnlxb.h5,0.9118083086821398,140.88205283483225,1077413.1342626142,295731677684.46277,0.5856474027125811,8747696841.566948,-1.2883045638074977,-1.0915943307706408,0.2492767397865927,-1.0,55.23993720394938,11.197895642287804,5.303692098222051,1.41062,300.0,"0.000000e+00,6.907755e+00,7.826781e-01,0.000000e+00",5.18394e+25,16800.0,31.122,31.122,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,130,189,0.000596947,9.65958e-06,230000000000.0,0.581229,0.604656,4.51445e+40,0.581229,-0.0102496,-0.00528635,-0.063707,1.98417,-10.9607
kki36uy4zs.h5,0.42491504153480686,97.69440310820569,266435.44615348196,434405214089.2548,0.6286336343003891,5689747094.954235,-1.0912065464159098,-0.8335799471203517,0.5683975944791879,1.0,76.94884784761422,-22.377923532874163,-4.021130707361358,1.90523,300.0,"0.000000e+00,6.907755e+00,5.427467e-01,0.000000e+00",5.18394e+25,16800.0,47.8485,47.8485,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,163,186,0.00177101,9.31941e-06,230000000000.0,0.56076,0.60601,4.35547e+40,0.56076,-0.0851736,-0.0138917,0.01203,15.3896,2.14531
fu0rqe69mo.h5,-0.4146984001916003,103.61591220551455,1211057.901871091,223345967516.812,0.21389144283167166,6159347367.062173,-0.9739855155389061,-0.7829299800738843,0.20577738481840135,1.0,196.01132530578553,-26.26500704286255,-16.63618664069972,1.90996,300.0,"0.000000e+00,6.907755e+00,5.756440e-01,0.000000e+00",5.18394e+25,16800.0,44.2005,44.2005,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,215,204,0.000616284,9.56407e-06,230000000000.0,0.575482,0.602829,4.46981e+40,0.575482,-0.00653852,-0.0449266,0.00174619,7.88903,0.30343
31mjsar53z.h5,-0.8016285269833897,158.55516755763225,136752.49417164747,892077073869.0367,0.45622152478738975,8331988778.743081,-1.0687249071327236,-1.0064728222709876,0.6810790059380578,1.0,253.63316099715647,14.497290460454941,-22.769296834882567,1.59782,300.0,"0.000000e+00,6.907755e+00,8.808620e-01,0.000000e+00",5.18394e+25,16800.0,32.6748,32.6748,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,162,130,0.000592348,9.84869e-06,230000000000.0,0.592608,0.60265,4.60283e+40,0.592608,0.00987136,-0.00362999,-0.00143919,1.7748,-0.242857
vqnnspzu34.h5,0.8157371222744156,143.42393108968756,340279.41361472703,560843075883.9164,0.42005591747383575,7626023888.038292,-1.044437306673166,-1.09061565806253,0.06502833387447116,-1.0,223.86595150179224,-1.650862950460045,-7.05727882870692,1.57842,300.0,"0.000000e+00,6.907755e+00,7.967996e-01,0.000000e+00",5.18394e+25,16800.0,35.6996,35.6996,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,186,142,0.000930451,9.45703e-06,230000000000.0,0.569041,0.607419,4.41978e+40,0.569041,0.00879365,-0.0772036,-0.00926692,13.6551,-1.62852
k5ml4que0x.h5,-0.49730188861465696,129.73141499657797,151188.08874016523,345794036158.208,0.44636072244360614,5861637584.772631,-0.8514350893660984,-0.6056462516067547,0.7772513474351577,-1.0,248.40359835215423,-7.997165660464461,-1.6161373942614077,1.86758,300.0,"0.000000e+00,6.907755e+00,7.207301e-01,0.000000e+00",5.18394e+25,16800.0,46.4454,46.4454,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,160,190,0.00182581,9.32914e-06,230000000000.0,0.561346,0.595182,4.36001e+40,0.561346,-0.0749994,0.0531985,-0.0153866,16.3805,-2.74102
aey9kbgrpd.h5,-0.5386840660641604,113.0072201056898,4608888.925347013,121814832163.61958,0.6680308218107576,6880227914.579432,-0.8528779563215685,-1.0068090901981972,0.2639552160735382,-1.0,41.028888502374116,-0.27594201646339656,30.746780563911955,1.84251,300.0,"0.000000e+00,6.907755e+00,6.278179e-01,0.000000e+00",5.18394e+25,16800.0,39.5693,39.5693,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,201,132,0.000378337,9.82148e-06,230000000000.0,0.590971,0.600571,4.59011e+40,0.590971,0.000147717,-0.000807665,0.00534012,0.138934,0.903619
pksrlg3dru.h5,-0.9380000420073551,70.6613596361853,76666.48228585174,719244072022.811,0.44558271130552896,9323285901.526651,-1.0333566671163836,-0.7724446065210073,0.2603611932674256,1.0,277.92937646502634,-28.012658614983486,20.124933584422983,1.34664,300.0,"0.000000e+00,6.907755e+00,3.925631e-01,0.000000e+00",5.18394e+25,16800.0,29.2007,29.2007,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,187,170,0.000504493,9.8452e-06,230000000000.0,0.592398,0.594532,4.6012e+40,0.592398,-0.163885,0.0429975,-0.00100564,28.601,-0.169757
v62qogjofk.h5,0.4367873872735526,78.75426397142405,692155.8550118158,591400615898.591,0.16053689392260373,5345605409.074318,-1.3700790214625156,-0.9417734898697259,0.34014500540813675,1.0,224.1963958497052,-29.26391828786209,5.111950956646844,1.89956,300.0,"0.000000e+00,6.907755e+00,4.375237e-01,0.000000e+00",5.18394e+25,16800.0,50.929,50.929,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,201,130,0.00186331,9.08244e-06,230000000000.0,0.546501,0.598116,4.24472e+40,0.546501,-0.0361993,-0.114733,0.0143777,22.0142,2.63085
ksgospqbvj.h5,-0.43773684971489224,53.78661040602757,299605.1128000826,680289933857.6539,0.41828893099612263,4672705958.54641,-1.0543472337304363,-0.8879586093304472,0.5733213514281328,1.0,130.89418077982967,-25.93212906843886,22.87772007183083,1.8991,300.0,"0.000000e+00,6.907755e+00,2.988145e-01,0.000000e+00",5.18394e+25,16800.0,58.2631,58.2631,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,198,166,0.00161657,9.41056e-06,230000000000.0,0.566245,0.597832,4.39806e+40,0.566245,0.0631363,0.0918969,-0.0081481,19.6903,-1.43897
6goull0ge3.h5,-0.30969211082705483,13.927759465240431,1931266.520373365,207574601294.4574,0.3824923818345367,5164253252.166368,-1.125991080666529,-0.8137996904682248,0.374173534726276,-1.0,162.95026164274455,-7.947106645143876,-11.460676569190902,1.95084,300.0,"0.000000e+00,6.907755e+00,7.737644e-02,0.000000e+00",5.18394e+25,16800.0,52.7174,52.7174,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,158,202,0.000585978,9.21017e-06,230000000000.0,0.554187,0.595487,4.30441e+40,0.554187,-0.0250386,-0.0159979,-0.151241,5.36155,-27.2906
prjexiha55.h5,0.8106195635582363,30.220557106137132,109065.24766216603,812142621112.9517,0.40777148652728057,6969954268.77978,-0.8167343203281167,-1.0602101858143218,0.4940893019883662,1.0,331.13951010082127,-1.5506917207669417,-8.680029359164998,1.58557,300.0,"0.000000e+00,6.907755e+00,1.678920e-01,0.000000e+00",5.18394e+25,16800.0,39.06,39.06,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,130,156,0.00114301,9.42235e-06,230000000000.0,0.566955,0.589203,4.40358e+40,0.566955,0.0194931,-0.0189144,-0.00707162,4.79074,-1.2473
9p2zm5wb98.h5,0.29595211918375797,36.39087945913469,272516.63555997214,967508326404.9636,0.20628346167411143,9278378097.73605,-1.385923093936076,-1.1231904101410355,0.6896350006373702,-1.0,240.67747650951856,-23.943172529326077,21.45321715392427,1.9552,300.0,"0.000000e+00,6.907755e+00,2.021716e-01,0.000000e+00",5.18394e+25,16800.0,29.342,29.342,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,155,191,0.000999115,9.71998e-06,230000000000.0,0.584863,0.597139,4.54267e+40,0.584863,0.0382071,0.00534896,0.0029553,6.59637,0.505297
72mr8llz1j.h5,0.9833494073866651,144.0123171297234,826388.8443047524,479175139744.44586,0.33127200465843387,5473609634.375946,-1.3454615672610644,-0.9753743522745446,0.025807920525301453,-1.0,258.4891609254821,4.588159622743781,21.22600488754083,1.18172,300.0,"0.000000e+00,6.907755e+00,8.000684e-01,0.000000e+00",5.18394e+25,16800.0,49.738,49.738,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,162,115,0.00126933,9.00339e-06,230000000000.0,0.541745,0.603094,4.20777e+40,0.541745,-0.0546992,-0.0307011,-0.00927312,11.5785,-1.71171
f4ji3z8ghx.h5,0.3633002730475867,136.16820244177964,919928048.1991386,41554500532.527176,0.6778689341831032,3806651137.5905094,-1.3317185092083328,-0.7118550600792262,0.1301699927685378,-1.0,166.28447683826667,-31.85053156670407,19.16826353320579,1.93167,300.0,"0.000000e+00,6.907755e+00,7.564900e-01,0.000000e+00",5.18394e+25,16800.0,71.5185,71.5185,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,180,176,0.000110717,9.92168e-06,230000000000.0,0.596999,0.603231,4.63694e+40,0.596999,-1.0937e-05,-0.000108788,7.43565e-05,0.0183143,0.012455
sr3dtinjdq.h5,-0.6364167881394565,6.408444693734251,185985.38125229144,898301969343.8132,0.5914885293525013,7420828290.655654,-1.3520959938651096,-0.8362574528400145,0.9979226161878291,1.0,235.73757323483596,-18.43501923848863,-16.42777232226559,1.77135,300.0,"0.000000e+00,6.907755e+00,3.560247e-02,0.000000e+00",5.18394e+25,16800.0,36.6868,36.6868,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,162,134,0.000373519,9.82667e-06,230000000000.0,0.591283,0.596642,4.59254e+40,0.591283,-0.000839204,0.00369664,-0.00338747,0.641097,-0.572901
87vjin1lu0.h5,0.7787623329366109,46.119180969684514,1395349.971557513,195814791066.77234,0.37137521225733205,7505467456.869322,-1.3134961344939702,-0.7278891174930833,0.32532669273889436,-1.0,153.41916320161914,14.707455432293457,-4.873487267197625,1.62732,300.0,"0.000000e+00,6.907755e+00,2.562177e-01,0.000000e+00",5.18394e+25,16800.0,36.273,36.273,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,171,131,0.000526111,9.53986e-06,230000000000.0,0.574025,0.597157,4.45849e+40,0.574025,0.0364226,-0.0320439,-0.0325666,8.45121,-5.67338
vj234xgl2i.h5,-0.3075722146881493,19.95016818956813,230248.39420508157,991969648674.7482,0.18856771759952567,5340981525.137239,-1.0657408529720842,-0.8834907516244892,0.8268399823587574,1.0,43.74432142311125,-12.886688752494003,0.722368329304345,1.95152,300.0,"0.000000e+00,6.907755e+00,1.108343e-01,0.000000e+00",5.18394e+25,16800.0,50.9731,50.9731,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,150,184,0.000852585,9.80996e-06,230000000000.0,0.590278,0.601098,4.58473e+40,0.590278,-0.0127987,0.00781741,-0.00329378,2.54072,-0.558006
ftf1cwekrl.h5,0.32668778277880284,141.26054068194122,658620.2412334641,365355598912.464,0.47402275221059875,4888600997.3959465,-0.9532948873805946,-0.8812835433641344,0.14775041938276823,1.0,251.89084677812727,-5.1607916961357105,12.542080969917507,1.94513,300.0,"0.000000e+00,6.907755e+00,7.847808e-01,0.000000e+00",5.18394e+25,16800.0,55.69,55.69,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,178,122,0.00098339,9.11718e-06,230000000000.0,0.548592,0.59638,4.26095e+40,0.548592,-0.0864935,-0.0186688,0.0174428,16.1295,3.17956
l2bd9ha6kc.h5,-0.10251805086207166,118.85247381207769,1293327.197070192,349393687465.9971,0.42684288808771753,5736876366.6515465,-1.3431720673336245,-0.9272022802933441,0.0441017273961154,1.0,222.7582873508533,-2.339716739264979,-27.131471465165085,1.99473,300.0,"0.000000e+00,6.907755e+00,6.602915e-01,0.000000e+00",5.18394e+25,16800.0,47.4555,47.4555,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,172,220,0.000702426,9.14652e-06,230000000000.0,0.550358,0.597328,4.27467e+40,0.550358,-0.00642569,-0.0660294,-0.00337341,12.0542,-0.612948
i1bglogq9h.h5,0.5113160323723984,100.84799418379484,267902.3796584122,569909838277.6047,0.468291223634682,5439444865.767415,-1.2520562637046095,-0.7242045140579498,0.15321133326900127,1.0,317.80231591830335,23.342409129720004,5.5460193421583455,1.85939,300.0,"0.000000e+00,6.907755e+00,5.602666e-01,0.000000e+00",5.18394e+25,16800.0,50.0504,50.0504,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,111,145,0.00132243,9.34966e-06,230000000000.0,0.562581,0.585925,4.36961e+40,0.562581,-0.00688447,0.146059,0.00333822,25.9911,0.593375
dq703af1c4.h5,-0.14315893025039073,88.5070421117325,1424536.667091404,483351452884.01697,0.2155575358176885,3918833656.43538,-1.2637674205383869,-1.0774913165578146,0.8846673629112728,-1.0,126.90148643914858,14.93558029601121,9.647415591759518,1.9897,300.0,"0.000000e+00,6.907755e+00,4.917058e-01,0.000000e+00",5.18394e+25,16800.0,69.4712,69.4712,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,139,126,0.00213919,8.8789e-06,230000000000.0,0.534254,0.595235,4.14959e+40,0.534254,-0.00137223,-0.0257054,-0.00174696,4.8183,-0.326989
u017pklx9u.h5,0.01259242790579762,98.95793673716635,137813.57520844208,814720970329.6312,0.7690779193661552,9521391591.007645,-1.3825168270499293,-0.9654155112019287,0.35595760683286204,-1.0,8.309505720322017,-20.08744178204121,-17.438661352683766,1.99992,300.0,"0.000000e+00,6.907755e+00,5.497663e-01,0.000000e+00",5.18394e+25,16800.0,28.5931,28.5931,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,229,146,0.000994962,9.77098e-06,230000000000.0,0.587932,0.597764,4.56651e+40,0.587932,0.134763,-0.0579051,0.00398437,24.9479,0.677693
